Order ID,Product Name,Category,Quantity,Price,Discount,Customer City,Delivery Time (mins),Order Date
3098,Lays Chips,Snacks,2,349.44,10%,Bangalore,22,2019-01-21
3099,Shampoo,Personal Care,5,39.14,0%,Hyderabad,22,2019-08-11
3100,Bread,Bakery,2,336.35,20%,Pune,42,2019-01-07
3101,Toothpaste,Personal Care,2,374.89,0%,Delhi,45,2019-01-11
3102,Bread,Bakery,4,436.06,15%,Delhi,39,2019-09-28
3103,Dishwash,Household,3,111.49,20%,Bangalore,13,2019-11-28
3104,Coca Cola,Beverages,3,354.08,5%,Chennai,58,2019-11-26
3105,Tomato,Fruits & Vegetables,5,489.98,5%,Pune,15,2019-09-13
3106,Water Bottle,Beverages,2,264.94,5%,Chennai,44,2019-01-28
3107,Diapers,Baby Care,4,83.59,20%,Ahmedabad,15,2019-12-27
3108,Coca Cola,Beverages,1,292.7,10%,Hyderabad,47,2019-02-24
3109,Cheese,Dairy,5,159.0,5%,Hyderabad,59,2019-07-04
3110,Kurkure,Snacks,3,452.96,5%,Kolkata,19,2019-11-17
3111,Soap,Personal Care,5,406.42,10%,Bangalore,40,2019-04-17
3112,Tomato,Fruits & Vegetables,1,93.34,5%,Hyderabad,56,2019-06-13
3113,Detergent,Household,2,396.86,0%,Chennai,55,2019-01-28
3114,Curd,Dairy,5,70.79,10%,Hyderabad,17,2019-08-01
3115,Paneer,Dairy,4,45.27,20%,Mumbai,23,2019-06-18
3116,Diapers,Baby Care,1,93.61,20%,Chennai,32,2019-12-25
3117,Paneer,Dairy,2,469.1,20%,Delhi,36,2019-08-01
3118,Pepsi,Beverages,2,391.89,0%,Delhi,53,2019-01-19
3119,Baby Lotion,Baby Care,2,461.97,0%,Hyderabad,20,2019-10-06
3120,Bun,Bakery,5,231.5,20%,Kolkata,48,2019-03-09
3121,Biscuits,Snacks,1,496.22,10%,Delhi,25,2019-06-26
3122,Banana,Fruits & Vegetables,4,174.22,15%,Hyderabad,34,2019-06-11
3123,Coca Cola,Beverages,2,378.19,0%,Pune,46,2019-04-16
3124,Coca Cola,Beverages,5,472.23,15%,Hyderabad,46,2019-09-20
3125,Bread,Bakery,1,287.57,10%,Mumbai,57,2019-09-27
3126,Tomato,Fruits & Vegetables,4,207.0,15%,Bangalore,16,2019-05-09
3127,Juice,Beverages,3,132.39,5%,Kolkata,10,2019-12-24
3128,Lays Chips,Snacks,3,336.04,20%,Ahmedabad,41,2019-08-08
3129,Soap,Personal Care,1,320.06,0%,Kolkata,48,2019-03-04
3130,Tomato,Fruits & Vegetables,5,253.59,15%,Kolkata,44,2019-07-25
3131,Water Bottle,Beverages,1,90.73,10%,Ahmedabad,15,2019-04-13
3132,Baby Lotion,Baby Care,4,241.14,15%,Bangalore,58,2019-09-04
3133,Detergent,Household,2,282.19,15%,Bangalore,23,2019-03-07
3134,Lays Chips,Snacks,5,475.1,5%,Chennai,10,2019-11-20
3135,Kurkure,Snacks,1,439.48,20%,Hyderabad,32,2019-02-10
3136,Shampoo,Personal Care,5,473.56,0%,Pune,26,2019-04-10
3137,Popcorn,Snacks,5,431.38,0%,Hyderabad,59,2019-01-07
3138,Onion,Fruits & Vegetables,5,446.44,15%,Kolkata,13,2019-06-07
3139,Croissant,Bakery,2,470.69,10%,Ahmedabad,60,2019-08-24
3140,Shampoo,Personal Care,4,316.9,15%,Kolkata,49,2019-06-20
3141,Soap,Personal Care,3,67.49,20%,Delhi,58,2019-04-14
3142,Juice,Beverages,1,381.29,5%,Delhi,27,2019-08-05
3143,Onion,Fruits & Vegetables,4,139.39,20%,Ahmedabad,58,2019-05-15
3144,Shampoo,Personal Care,4,366.84,10%,Chennai,60,2019-03-28
3145,Juice,Beverages,1,67.05,0%,Delhi,36,2019-01-11
3146,Juice,Beverages,1,341.91,20%,Kolkata,36,2019-02-10
3147,Lays Chips,Snacks,4,385.44,10%,Mumbai,13,2019-07-18
3148,Bread,Bakery,3,357.44,10%,Chennai,31,2019-11-02
3149,Paneer,Dairy,2,143.87,5%,Kolkata,43,2019-04-20
3150,Lays Chips,Snacks,5,396.75,15%,Hyderabad,27,2019-01-17
3151,Lays Chips,Snacks,2,120.7,20%,Kolkata,29,2019-08-23
3152,Bun,Bakery,1,240.76,10%,Ahmedabad,41,2019-02-16
3153,Croissant,Bakery,1,265.67,10%,Delhi,19,2019-03-26
3154,Apple,Fruits & Vegetables,2,249.05,20%,Mumbai,18,2019-09-13
3155,Bun,Bakery,4,40.95,5%,Chennai,58,2019-06-10
3156,Detergent,Household,2,403.03,10%,Ahmedabad,57,2019-03-01
3157,Cheese,Dairy,3,298.87,10%,Ahmedabad,27,2019-05-05
3158,Toilet Cleaner,Household,4,216.19,15%,Mumbai,59,2019-01-09
3159,Dishwash,Household,3,361.72,10%,Ahmedabad,14,2019-05-26
3160,Pepsi,Beverages,4,338.41,5%,Hyderabad,36,2019-06-27
3161,Potato,Fruits & Vegetables,3,432.3,0%,Chennai,36,2019-05-07
3162,Bread,Bakery,3,248.52,20%,Pune,46,2019-11-14
3163,Pepsi,Beverages,2,285.65,0%,Pune,34,2019-10-11
3164,Coca Cola,Beverages,3,481.63,0%,Ahmedabad,40,2019-03-22
3165,Juice,Beverages,4,333.85,5%,Chennai,18,2019-03-15
3166,Diapers,Baby Care,3,428.45,20%,Ahmedabad,18,2019-01-23
3167,Detergent,Household,2,457.31,5%,Hyderabad,16,2019-10-19
3168,Pepsi,Beverages,1,335.85,20%,Hyderabad,46,2019-11-21
3169,Toothpaste,Personal Care,1,368.36,5%,Mumbai,44,2019-03-25
3170,Bun,Bakery,3,44.19,0%,Kolkata,39,2019-06-15
3171,Cheese,Dairy,4,380.13,20%,Hyderabad,16,2019-02-25
3172,Bread,Bakery,5,333.62,0%,Delhi,31,2019-08-11
3173,Coca Cola,Beverages,2,183.8,15%,Hyderabad,25,2019-12-23
3174,Detergent,Household,4,319.18,10%,Chennai,30,2019-05-05
3175,Lays Chips,Snacks,3,288.48,0%,Pune,20,2019-09-20
3176,Pepsi,Beverages,4,301.51,20%,Chennai,33,2019-04-27
3177,Popcorn,Snacks,1,133.69,5%,Mumbai,57,2019-04-07
3178,Apple,Fruits & Vegetables,3,105.33,20%,Chennai,33,2019-08-26
3179,Milk,Dairy,2,153.97,15%,Bangalore,46,2019-07-27
3180,Soap,Personal Care,4,80.55,10%,Pune,53,2019-11-08
3181,Diapers,Baby Care,5,136.86,15%,Delhi,14,2019-10-08
3182,Tomato,Fruits & Vegetables,5,422.86,20%,Mumbai,21,2019-10-02
3183,Kurkure,Snacks,1,261.78,5%,Ahmedabad,28,2019-10-16
3184,Baby Lotion,Baby Care,2,104.12,20%,Ahmedabad,25,2019-12-10
3185,Coca Cola,Beverages,1,121.81,0%,Chennai,46,2019-11-21
3186,Dishwash,Household,5,118.54,5%,Ahmedabad,22,2019-05-10
3187,Biscuits,Snacks,2,116.27,15%,Delhi,46,2019-03-22
3188,Water Bottle,Beverages,1,260.8,20%,Hyderabad,40,2019-04-18
3189,Cheese,Dairy,3,122.59,5%,Mumbai,40,2019-11-09
3190,Baby Lotion,Baby Care,3,58.32,15%,Hyderabad,41,2019-04-06
3191,Detergent,Household,2,468.34,15%,Pune,43,2019-01-26
3192,Croissant,Bakery,4,340.69,0%,Bangalore,23,2019-05-05
3193,Bread,Bakery,3,251.67,0%,Chennai,17,2019-12-21
3194,Diapers,Baby Care,3,216.32,20%,Chennai,47,2019-05-18
3195,Water Bottle,Beverages,4,122.85,15%,Ahmedabad,52,2019-09-08
3196,Cheese,Dairy,5,190.1,15%,Mumbai,20,2019-01-13
3197,Baby Lotion,Baby Care,5,172.22,5%,Delhi,32,2019-05-15
3198,Cheese,Dairy,2,223.87,20%,Hyderabad,45,2019-05-11
3199,Onion,Fruits & Vegetables,4,173.69,0%,Hyderabad,23,2019-11-12
3200,Cheese,Dairy,5,266.12,15%,Hyderabad,46,2019-12-13
3201,Juice,Beverages,1,402.39,0%,Delhi,31,2019-03-23
3202,Detergent,Household,5,369.2,5%,Chennai,31,2019-03-02
3203,Apple,Fruits & Vegetables,1,268.85,20%,Ahmedabad,60,2019-08-16
3204,Diapers,Baby Care,3,237.75,15%,Ahmedabad,29,2019-12-01
3205,Croissant,Bakery,4,417.4,0%,Kolkata,33,2019-11-16
3206,Pepsi,Beverages,5,431.74,15%,Pune,14,2019-06-27
3207,Baby Lotion,Baby Care,5,331.98,5%,Delhi,39,2019-05-13
3208,Shampoo,Personal Care,2,132.08,10%,Kolkata,49,2019-01-03
3209,Milk,Dairy,1,498.97,0%,Chennai,32,2019-12-01
3210,Bun,Bakery,4,162.97,0%,Hyderabad,60,2019-06-15
3211,Shampoo,Personal Care,2,342.37,5%,Kolkata,32,2019-09-28
3212,Bread,Bakery,3,195.81,20%,Hyderabad,10,2019-06-20
3213,Kurkure,Snacks,4,493.52,10%,Delhi,13,2019-01-17
3214,Croissant,Bakery,3,230.97,20%,Mumbai,54,2019-05-06
3215,Paneer,Dairy,1,467.89,5%,Mumbai,26,2019-04-14
3216,Coca Cola,Beverages,5,329.08,0%,Delhi,26,2019-09-05
3217,Baby Lotion,Baby Care,5,257.28,20%,Pune,49,2019-06-24
3218,Diapers,Baby Care,2,51.09,0%,Pune,54,2019-11-05
3219,Diapers,Baby Care,3,124.41,0%,Ahmedabad,41,2019-01-14
3220,Pepsi,Beverages,3,217.8,20%,Bangalore,11,2019-09-16
3221,Dishwash,Household,2,247.44,20%,Hyderabad,44,2019-04-16
3222,Water Bottle,Beverages,4,99.74,5%,Kolkata,57,2019-12-05
3223,Popcorn,Snacks,1,323.32,5%,Delhi,32,2019-08-19
3224,Bread,Bakery,2,484.93,15%,Ahmedabad,28,2019-11-13
3225,Juice,Beverages,3,354.19,5%,Pune,57,2019-02-16
3226,Dishwash,Household,4,187.2,0%,Mumbai,20,2019-11-19
3227,Onion,Fruits & Vegetables,5,170.49,15%,Kolkata,25,2019-03-17
3228,Paneer,Dairy,3,294.05,0%,Mumbai,12,2019-12-27
3229,Baby Lotion,Baby Care,2,143.1,5%,Hyderabad,26,2019-11-14
3230,Cheese,Dairy,3,54.43,15%,Chennai,10,2019-12-11
3231,Toilet Cleaner,Household,5,154.55,20%,Delhi,41,2019-12-01
3232,Apple,Fruits & Vegetables,5,420.39,10%,Pune,35,2019-10-07
3233,Bun,Bakery,5,267.65,10%,Ahmedabad,12,2019-02-11
3234,Bun,Bakery,1,325.59,0%,Hyderabad,51,2019-04-25
3235,Pepsi,Beverages,3,31.21,5%,Kolkata,50,2019-03-19
3236,Apple,Fruits & Vegetables,2,50.13,20%,Hyderabad,29,2019-10-02
3237,Baby Lotion,Baby Care,3,263.33,0%,Hyderabad,29,2019-06-08
3238,Potato,Fruits & Vegetables,5,348.36,10%,Delhi,36,2019-06-28
3239,Bread,Bakery,4,321.82,5%,Hyderabad,56,2019-07-11
3240,Banana,Fruits & Vegetables,1,469.04,10%,Ahmedabad,12,2019-04-25
3241,Diapers,Baby Care,1,57.17,0%,Ahmedabad,47,2019-09-02
3242,Lays Chips,Snacks,4,438.63,0%,Mumbai,13,2019-01-05
3243,Pepsi,Beverages,4,124.71,10%,Delhi,16,2019-03-01
3244,Bread,Bakery,2,214.3,0%,Pune,45,2019-02-25
3245,Juice,Beverages,4,382.42,5%,Ahmedabad,27,2019-11-13
3246,Apple,Fruits & Vegetables,4,477.69,5%,Ahmedabad,16,2019-02-10
3247,Dishwash,Household,3,232.13,10%,Hyderabad,49,2019-02-22
3248,Soap,Personal Care,2,405.57,5%,Delhi,25,2019-09-05
3249,Coca Cola,Beverages,1,74.59,5%,Pune,56,2019-12-08
3250,Water Bottle,Beverages,1,461.62,15%,Kolkata,12,2020-10-09
3251,Baby Lotion,Baby Care,3,409.4,15%,Mumbai,57,2020-01-12
3252,Milk,Dairy,3,235.0,20%,Bangalore,14,2020-04-02
3253,Shampoo,Personal Care,4,321.58,0%,Hyderabad,38,2020-12-15
3254,Juice,Beverages,3,335.91,0%,Delhi,46,2020-07-10
3255,Cheese,Dairy,4,363.47,20%,Ahmedabad,27,2020-02-25
3256,Paneer,Dairy,2,435.23,15%,Bangalore,50,2020-03-01
3257,Cheese,Dairy,2,258.99,15%,Chennai,24,2020-02-11
3258,Bread,Bakery,1,396.1,0%,Delhi,52,2020-11-09
3259,Shampoo,Personal Care,5,221.52,20%,Kolkata,36,2020-03-09
3260,Detergent,Household,1,428.08,5%,Pune,53,2020-02-18
3261,Pepsi,Beverages,2,398.73,20%,Ahmedabad,19,2020-05-08
3262,Baby Lotion,Baby Care,1,429.88,0%,Pune,45,2020-07-20
3263,Onion,Fruits & Vegetables,2,483.32,10%,Bangalore,50,2020-05-22
3264,Cheese,Dairy,2,441.05,10%,Hyderabad,30,2020-01-05
3265,Pepsi,Beverages,1,460.63,5%,Pune,14,2020-06-03
3266,Croissant,Bakery,2,275.17,20%,Bangalore,47,2020-09-03
3267,Bread,Bakery,4,319.04,5%,Chennai,48,2020-12-25
3268,Coca Cola,Beverages,1,80.72,0%,Delhi,51,2020-01-16
3269,Soap,Personal Care,1,463.9,15%,Bangalore,40,2020-08-02
3270,Biscuits,Snacks,3,485.85,10%,Chennai,11,2020-08-21
3271,Toilet Cleaner,Household,4,281.49,10%,Kolkata,24,2020-02-13
3272,Shampoo,Personal Care,2,228.81,5%,Kolkata,47,2020-05-02
3273,Apple,Fruits & Vegetables,1,394.23,20%,Ahmedabad,55,2020-11-11
3274,Bread,Bakery,4,190.52,15%,Mumbai,17,2020-07-27
3275,Milk,Dairy,3,72.37,15%,Pune,48,2020-03-12
3276,Water Bottle,Beverages,1,243.56,20%,Pune,44,2020-03-13
3277,Biscuits,Snacks,5,271.88,0%,Hyderabad,31,2020-11-14
3278,Pepsi,Beverages,5,177.28,5%,Ahmedabad,51,2020-12-23
3279,Toothpaste,Personal Care,3,361.94,10%,Ahmedabad,22,2020-09-24
3280,Kurkure,Snacks,4,53.28,5%,Ahmedabad,29,2020-01-06
3281,Cheese,Dairy,3,132.76,20%,Delhi,17,2020-03-06
3282,Toilet Cleaner,Household,3,337.66,5%,Kolkata,50,2020-01-14
3283,Coca Cola,Beverages,5,247.5,20%,Kolkata,34,2020-10-22
3284,Apple,Fruits & Vegetables,4,367.76,0%,Kolkata,34,2020-07-06
3285,Juice,Beverages,1,106.53,15%,Kolkata,16,2020-03-08
3286,Bread,Bakery,3,39.42,15%,Mumbai,25,2020-04-15
3287,Soap,Personal Care,2,65.66,20%,Delhi,28,2020-06-09
3288,Pepsi,Beverages,2,328.65,15%,Delhi,16,2020-02-21
3289,Diapers,Baby Care,5,111.4,0%,Kolkata,49,2020-06-25
3290,Toothpaste,Personal Care,3,392.12,10%,Bangalore,45,2020-09-28
3291,Dishwash,Household,3,112.98,20%,Mumbai,27,2020-10-21
3292,Cheese,Dairy,1,453.59,10%,Bangalore,45,2020-01-27
3293,Dishwash,Household,3,431.61,20%,Mumbai,15,2020-12-01
3294,Toilet Cleaner,Household,1,42.9,20%,Kolkata,56,2020-01-10
3295,Soap,Personal Care,3,378.29,5%,Pune,55,2020-06-23
3296,Water Bottle,Beverages,4,164.9,5%,Kolkata,58,2020-06-10
3297,Potato,Fruits & Vegetables,3,90.06,0%,Mumbai,44,2020-11-24
3298,Baby Lotion,Baby Care,2,242.32,0%,Bangalore,17,2020-06-02
3299,Juice,Beverages,1,116.82,15%,Delhi,35,2020-02-27
3300,Popcorn,Snacks,4,35.48,5%,Mumbai,55,2020-02-14
3301,Diapers,Baby Care,4,80.01,5%,Kolkata,43,2020-01-24
3302,Tomato,Fruits & Vegetables,1,341.62,10%,Kolkata,18,2020-01-03
3303,Potato,Fruits & Vegetables,4,325.58,10%,Chennai,30,2020-09-06
3304,Banana,Fruits & Vegetables,2,412.74,15%,Bangalore,13,2020-01-24
3305,Biscuits,Snacks,3,252.1,0%,Delhi,19,2020-12-10
3306,Soap,Personal Care,1,367.56,5%,Chennai,27,2020-05-07
3307,Apple,Fruits & Vegetables,1,245.12,20%,Bangalore,14,2020-11-22
3308,Toothpaste,Personal Care,3,84.04,20%,Pune,13,2020-04-24
3309,Onion,Fruits & Vegetables,3,325.35,0%,Chennai,11,2020-10-07
3310,Pepsi,Beverages,5,209.41,10%,Delhi,50,2020-11-19
3311,Curd,Dairy,5,335.05,15%,Pune,15,2020-06-14
3312,Bun,Bakery,1,147.01,20%,Kolkata,58,2020-05-19
3313,Baby Lotion,Baby Care,4,467.53,10%,Kolkata,29,2020-09-14
3314,Dishwash,Household,4,380.24,15%,Pune,49,2020-06-02
3315,Apple,Fruits & Vegetables,1,119.34,0%,Kolkata,41,2020-11-24
3316,Croissant,Bakery,5,450.34,0%,Hyderabad,35,2020-06-12
3317,Diapers,Baby Care,4,84.83,5%,Bangalore,10,2020-10-22
3318,Apple,Fruits & Vegetables,1,166.0,20%,Mumbai,21,2020-06-10
3319,Soap,Personal Care,3,31.05,15%,Pune,54,2020-01-02
3320,Coca Cola,Beverages,5,42.99,20%,Kolkata,48,2020-02-05
3321,Shampoo,Personal Care,3,99.65,0%,Kolkata,47,2020-09-23
3322,Bread,Bakery,2,212.46,10%,Hyderabad,57,2020-12-25
3323,Detergent,Household,5,478.9,20%,Mumbai,39,2020-05-04
3324,Biscuits,Snacks,2,370.21,10%,Delhi,24,2020-09-26
3325,Bun,Bakery,2,219.57,0%,Chennai,24,2020-03-13
3326,Shampoo,Personal Care,1,298.34,15%,Chennai,36,2020-09-18
3327,Soap,Personal Care,4,303.89,20%,Mumbai,35,2020-03-05
3328,Shampoo,Personal Care,4,495.86,10%,Ahmedabad,22,2020-08-23
3329,Apple,Fruits & Vegetables,4,487.4,20%,Kolkata,33,2020-02-12
3330,Cheese,Dairy,4,250.18,0%,Bangalore,50,2020-02-08
3331,Baby Lotion,Baby Care,1,360.12,15%,Pune,37,2020-10-06
3332,Paneer,Dairy,5,468.88,15%,Chennai,27,2020-03-19
3333,Croissant,Bakery,5,372.94,0%,Bangalore,27,2020-12-13
3334,Coca Cola,Beverages,2,166.15,20%,Hyderabad,13,2020-08-08
3335,Diapers,Baby Care,4,432.75,5%,Mumbai,35,2020-06-24
3336,Detergent,Household,4,398.92,10%,Mumbai,58,2020-07-25
3337,Water Bottle,Beverages,1,463.55,10%,Pune,34,2020-05-08
3338,Toilet Cleaner,Household,5,163.19,15%,Mumbai,16,2020-02-01
3339,Milk,Dairy,3,312.3,0%,Mumbai,57,2020-07-27
3340,Toothpaste,Personal Care,5,122.65,5%,Ahmedabad,42,2020-11-20
3341,Onion,Fruits & Vegetables,5,59.3,10%,Bangalore,34,2020-12-24
3342,Potato,Fruits & Vegetables,1,269.22,20%,Chennai,43,2020-05-15
3343,Detergent,Household,4,378.25,5%,Delhi,37,2020-04-17
3344,Tomato,Fruits & Vegetables,4,156.91,20%,Hyderabad,53,2020-06-02
3345,Croissant,Bakery,1,351.56,0%,Bangalore,14,2020-05-23
3346,Baby Lotion,Baby Care,2,358.18,5%,Mumbai,33,2020-12-14
3347,Diapers,Baby Care,4,45.07,15%,Mumbai,18,2020-12-17
3348,Croissant,Bakery,3,57.26,5%,Delhi,31,2020-03-17
3349,Diapers,Baby Care,5,38.75,0%,Hyderabad,40,2020-06-21
3350,Toilet Cleaner,Household,1,206.02,0%,Hyderabad,40,2020-06-05
3351,Shampoo,Personal Care,3,144.17,5%,Mumbai,49,2020-02-17
3352,Diapers,Baby Care,1,50.13,5%,Delhi,44,2020-02-28
3353,Detergent,Household,1,335.35,15%,Delhi,41,2020-05-27
3354,Potato,Fruits & Vegetables,5,152.94,5%,Delhi,34,2020-08-23
3355,Toothpaste,Personal Care,3,302.64,0%,Pune,10,2020-07-22
3356,Diapers,Baby Care,5,466.56,20%,Mumbai,11,2020-12-23
3357,Curd,Dairy,5,450.28,15%,Chennai,45,2020-03-23
3358,Popcorn,Snacks,1,441.2,10%,Ahmedabad,17,2020-09-19
3359,Milk,Dairy,2,451.48,20%,Mumbai,60,2020-11-22
3360,Shampoo,Personal Care,1,52.42,5%,Hyderabad,14,2020-04-27
3361,Pepsi,Beverages,5,160.01,10%,Ahmedabad,11,2020-02-16
3362,Milk,Dairy,5,178.17,15%,Delhi,13,2020-02-28
3363,Milk,Dairy,4,308.08,0%,Kolkata,14,2020-02-25
3364,Potato,Fruits & Vegetables,5,116.4,20%,Chennai,36,2020-01-10
3365,Dishwash,Household,3,491.09,0%,Delhi,10,2020-11-09
3366,Milk,Dairy,1,376.03,10%,Pune,60,2020-04-09
3367,Paneer,Dairy,2,453.2,10%,Hyderabad,27,2020-10-16
3368,Toilet Cleaner,Household,3,272.35,10%,Kolkata,52,2020-10-14
3369,Shampoo,Personal Care,2,223.09,20%,Delhi,56,2020-04-24
3370,Baby Lotion,Baby Care,4,326.6,5%,Delhi,52,2020-02-18
3371,Soap,Personal Care,1,397.76,0%,Ahmedabad,21,2020-11-17
3372,Detergent,Household,2,116.34,0%,Bangalore,39,2020-04-10
3373,Pepsi,Beverages,5,53.75,20%,Kolkata,39,2020-09-06
3374,Toothpaste,Personal Care,2,123.28,15%,Bangalore,35,2020-09-16
3375,Cheese,Dairy,2,438.4,15%,Kolkata,30,2020-03-05
3376,Cheese,Dairy,4,380.46,5%,Hyderabad,59,2020-06-23
3377,Curd,Dairy,4,491.5,5%,Pune,56,2020-09-05
3378,Toilet Cleaner,Household,2,497.71,0%,Mumbai,18,2020-08-10
3379,Banana,Fruits & Vegetables,5,222.75,10%,Hyderabad,28,2020-03-14
3380,Toilet Cleaner,Household,1,170.21,0%,Delhi,34,2020-06-27
3381,Toothpaste,Personal Care,2,106.36,0%,Ahmedabad,39,2020-12-26
3382,Detergent,Household,1,244.43,5%,Delhi,53,2020-04-15
3383,Apple,Fruits & Vegetables,1,134.41,0%,Pune,59,2020-05-03
3384,Croissant,Bakery,3,414.8,0%,Bangalore,30,2020-08-08
3385,Toilet Cleaner,Household,4,121.38,10%,Hyderabad,18,2020-03-21
3386,Soap,Personal Care,1,403.88,15%,Ahmedabad,60,2020-08-23
3387,Popcorn,Snacks,3,404.98,0%,Pune,54,2020-08-26
3388,Milk,Dairy,4,162.56,0%,Hyderabad,22,2020-02-19
3389,Coca Cola,Beverages,2,189.15,20%,Pune,17,2020-01-09
3390,Popcorn,Snacks,3,170.67,0%,Delhi,25,2020-02-14
3391,Apple,Fruits & Vegetables,1,483.77,15%,Mumbai,56,2020-09-03
3392,Bread,Bakery,2,471.93,15%,Bangalore,34,2020-10-09
3393,Toothpaste,Personal Care,1,315.54,10%,Ahmedabad,58,2020-07-20
3394,Banana,Fruits & Vegetables,3,381.98,0%,Ahmedabad,32,2020-12-14
3395,Onion,Fruits & Vegetables,3,430.83,20%,Hyderabad,42,2020-11-12
3396,Juice,Beverages,1,110.17,20%,Bangalore,48,2020-03-23
3397,Toilet Cleaner,Household,1,331.01,20%,Hyderabad,56,2020-02-08
3398,Onion,Fruits & Vegetables,2,396.75,15%,Mumbai,13,2020-08-10
3399,Curd,Dairy,4,428.14,15%,Delhi,44,2020-09-25
3400,Bun,Bakery,4,45.9,5%,Ahmedabad,17,2020-05-15
3401,Shampoo,Personal Care,1,87.44,15%,Ahmedabad,50,2020-10-13
3402,Cheese,Dairy,4,403.16,10%,Chennai,33,2020-02-12
3403,Toilet Cleaner,Household,5,99.02,20%,Hyderabad,23,2020-03-12
3404,Detergent,Household,3,409.19,5%,Ahmedabad,43,2020-02-05
3405,Popcorn,Snacks,3,188.94,0%,Pune,16,2020-11-04
3406,Diapers,Baby Care,2,368.75,5%,Kolkata,28,2020-08-22
3407,Apple,Fruits & Vegetables,2,453.35,20%,Kolkata,11,2020-05-19
3408,Water Bottle,Beverages,4,278.4,5%,Chennai,41,2020-08-24
3409,Baby Lotion,Baby Care,4,382.92,15%,Kolkata,37,2020-05-11
3410,Juice,Beverages,2,232.95,5%,Pune,51,2020-11-10
3411,Biscuits,Snacks,2,98.48,15%,Ahmedabad,12,2020-06-16
3412,Lays Chips,Snacks,3,66.57,20%,Pune,56,2020-05-26
3413,Diapers,Baby Care,2,350.93,10%,Bangalore,37,2020-12-24
3414,Milk,Dairy,2,100.08,15%,Chennai,43,2020-12-27
3415,Pepsi,Beverages,3,392.6,20%,Mumbai,10,2020-11-06
3416,Bun,Bakery,1,263.87,0%,Chennai,45,2020-02-22
3417,Bread,Bakery,4,415.71,10%,Mumbai,46,2020-11-13
3418,Detergent,Household,4,410.93,0%,Kolkata,34,2020-03-06
3419,Bread,Bakery,5,147.59,10%,Chennai,41,2020-02-14
3420,Soap,Personal Care,4,63.76,0%,Ahmedabad,29,2020-06-21
3421,Pepsi,Beverages,4,204.82,10%,Bangalore,39,2020-10-03
3422,Coca Cola,Beverages,4,126.22,5%,Delhi,22,2020-09-09
3423,Kurkure,Snacks,2,234.51,20%,Hyderabad,11,2020-08-26
3424,Tomato,Fruits & Vegetables,1,304.86,15%,Hyderabad,33,2020-06-26
3425,Detergent,Household,4,445.42,20%,Delhi,16,2020-07-08
3426,Water Bottle,Beverages,3,383.43,15%,Chennai,12,2020-05-04
3427,Shampoo,Personal Care,4,371.8,10%,Chennai,56,2020-01-22
3428,Soap,Personal Care,4,257.94,10%,Hyderabad,41,2020-04-24
3429,Croissant,Bakery,2,453.32,20%,Ahmedabad,11,2020-12-15
3430,Onion,Fruits & Vegetables,4,411.43,0%,Bangalore,52,2020-01-15
3431,Milk,Dairy,4,318.07,5%,Pune,30,2020-11-23
3432,Croissant,Bakery,1,380.24,10%,Delhi,30,2020-05-23
3433,Toilet Cleaner,Household,4,328.29,15%,Delhi,22,2020-12-17
3434,Croissant,Bakery,4,474.36,0%,Delhi,37,2020-07-28
3435,Banana,Fruits & Vegetables,1,141.1,15%,Bangalore,47,2020-11-13
3436,Detergent,Household,5,154.69,0%,Ahmedabad,35,2020-06-02
3437,Curd,Dairy,1,467.67,0%,Delhi,53,2020-07-26
3438,Baby Lotion,Baby Care,2,220.19,20%,Hyderabad,39,2020-02-11
3439,Diapers,Baby Care,4,466.95,10%,Chennai,29,2020-04-28
3440,Banana,Fruits & Vegetables,5,402.06,15%,Mumbai,29,2020-03-12
3441,Paneer,Dairy,5,209.86,0%,Hyderabad,23,2020-12-10
3442,Croissant,Bakery,2,410.55,10%,Delhi,54,2020-08-24
3443,Toothpaste,Personal Care,2,361.39,15%,Chennai,13,2020-01-15
3444,Cheese,Dairy,3,406.33,15%,Delhi,60,2020-12-25
3445,Toothpaste,Personal Care,5,366.42,20%,Hyderabad,30,2020-07-25
3446,Lays Chips,Snacks,2,149.51,15%,Bangalore,25,2020-10-18
3447,Baby Lotion,Baby Care,3,376.24,5%,Delhi,30,2020-06-04
3448,Tomato,Fruits & Vegetables,5,195.44,20%,Hyderabad,20,2020-07-15
3449,Bun,Bakery,2,363.08,10%,Pune,18,2020-03-02
3450,Juice,Beverages,4,332.51,20%,Hyderabad,19,2020-11-21
3451,Water Bottle,Beverages,5,95.05,15%,Mumbai,53,2020-07-04
3452,Popcorn,Snacks,5,389.07,10%,Ahmedabad,44,2020-12-16
3453,Dishwash,Household,4,338.51,10%,Hyderabad,52,2020-07-17
3454,Juice,Beverages,3,470.93,15%,Ahmedabad,18,2020-06-01
3455,Dishwash,Household,1,474.41,15%,Hyderabad,20,2020-04-12
3456,Curd,Dairy,4,158.55,15%,Mumbai,34,2020-04-25
3457,Detergent,Household,4,55.62,0%,Hyderabad,13,2020-05-04
3458,Toilet Cleaner,Household,4,252.53,0%,Delhi,49,2020-03-18
3459,Curd,Dairy,2,492.77,20%,Hyderabad,11,2020-08-03
3460,Baby Lotion,Baby Care,3,459.15,10%,Pune,28,2020-10-20
3461,Pepsi,Beverages,1,99.16,20%,Hyderabad,55,2020-05-10
3462,Baby Lotion,Baby Care,3,150.97,10%,Delhi,53,2020-03-05
